,id,title,overview,popularity,vote_average,vote_count,genres,cast,keywords,year,tags,poster_link
414,80585,Rock of Ages,"['A', 'small', 'town', 'girl', 'and', 'a', 'city', 'boy', 'meet', 'on', 'the', 'Sunset', 'Strip,', 'while', 'pursuing', 'their', 'Hollywood', 'dreams.']",23.515938,6.0,385,"['Comedy', 'Drama', 'Music', 'Romance']","['JulianneHough', 'DiegoBoneta', 'TomCruise']","['musical', 'rocker', 'teenager', 'younglove', 'rocksta']",2012,"A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams. Comedy Drama Music Romance musical rocker teenager younglove rocksta JulianneHough DiegoBoneta TomCruise","https://m.media-amazon.com/images/M/MV5BMTg2NDQyODAzNF5BMl5BanBnXkFtZTcwMTg5MDA3Nw@@._V1_QL75_UY281_CR0,0,190,281_.jpg"
415,10592,Hart's War,"['Fourth-generation', 'Army', 'Col.', 'William', 'McNamara', 'is', 'imprisoned', 'in', 'a', 'brutal', 'German', 'POW', 'camp.', 'Still,', 'as', 'the', 'senior-ranking', 'American', 'officer,', 'he', 'commands', 'his', 'fellow', 'inmates,', 'keeping', 'a', 'sense', 'of', 'honor', 'alive', 'in', 'a', 'place', 'where', 'honor', 'is', 'easy', 'to', 'destroy,', 'all', 'under', 'the', 'dangerous', 'eye', 'of', 'the', 'Luftwafe', 'vetran', 'Col.', 'Wilhelm', 'Visser.', 'Never', 'giving', 'up', 'the', 'fight', 'to', 'win', 'the', 'war,', 'McNamara', 'is', 'silently', 'planning,', 'waiting', 'for', 'his', 'moment', 'to', 'strike', 'back', 'at', 'the', 'enemy.', 'A', 'murder', 'in', 'the', 'camp', 'gives', 'him', 'the', 'chance', 'to', 'set', 'a', 'risky', 'plan', 'in', 'motion.', 'With', 'a', 'court', 'martial', 'to', 'keep', 'Visser', 'and', 'the', 'Germans', 'distracted,', 'McNamara', 'orchestrates', 'a', 'cunning', 'scheme', 'to', 'escape', 'and', 'destroy', 'a', 'nearby', 'munitions', 'plant,', 'enlisting', 'the', 'unwitting', 'help', 'of', 'young', 'Lt.', 'Tommy', 'Hart.', 'Together', 'with', 'his', 'men,', 'McNamara', 'uses', 'a', ""hero's"", 'resolve', 'to', 'carry', 'out', 'his', 'mission,', 'ultimately', 'forced', 'to', 'weigh', 'the', 'value', 'of', 'his', 'life', 'against', 'the', 'good', 'of', 'his', 'country.']",14.244518,5.9,241,"['Drama', 'War']","['BruceWillis', 'ColinFarrell', 'TerrenceHoward']","['blackpeople', 'worldwarii', 'prisonersofwar', 'u.s.army', 'war', 'escape', 'tribunal', 'trial', 'soldier', 'militarytribunal', 'xenophobia']",2002,"Fourth-generation Army Col. William McNamara is imprisoned in a brutal German POW camp. Still, as the senior-ranking American officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous eye of the Luftwafe vetran Col. Wilhelm Visser. Never giving up the fight to win the war, McNamara is silently planning, waiting for his moment to strike back at the enemy. A murder in the camp gives him the chance to set a risky plan in motion. With a court martial to keep Visser and the Germans distracted, McNamara orchestrates a cunning scheme to escape and destroy a nearby munitions plant, enlisting the unwitting help of young Lt. Tommy Hart. Together with his men, McNamara uses a hero's resolve to carry out his mission, ultimately forced to weigh the value of his life against the good of his country. Drama War blackpeople worldwarii prisonersofwar u.s.army war escape tribunal trial soldier militarytribunal xenophobia BruceWillis ColinFarrell TerrenceHoward","https://m.media-amazon.com/images/M/MV5BMTYzMDg5ODQ1OF5BMl5BanBnXkFtZTYwMjc2Nzc5._V1_QL75_UX190_CR0,2,190,281_.jpg"
416,49021,Killer Elite,"['Based', 'on', 'a', 'shocking', 'true', 'story,', 'Killer', 'Elite', 'pits', 'two', 'of', 'the', 'world’s', 'most', 'elite', 'operatives—Danny,', 'an', 'ex-special', 'ops', 'agent', 'and', 'Hunter,', 'his', 'longtime', 'mentor—against', 'the', 'cunning', 'leader', 'of', 'a', 'secret', 'military', 'society.', 'Covering', 'the', 'globe', 'from', 'Australia', 'to', 'Paris,', 'London', 'and', 'the', 'Middle', 'East,', 'Danny', 'and', 'Hunter', 'are', 'plunged', 'into', 'a', 'highly', 'dangerous', 'game', 'of', 'cat', 'and', 'mouse—where', 'the', 'predators', 'become', 'the', 'prey.']",29.501489,6.1,695,"['Action', 'Adventure', 'Thriller']","['JasonStatham', 'CliveOwen', 'RobertDeNiro']",['rescue'],2011,"Based on a shocking true story, Killer Elite pits two of the world’s most elite operatives—Danny, an ex-special ops agent and Hunter, his longtime mentor—against the cunning leader of a secret military society. Covering the globe from Australia to Paris, London and the Middle East, Danny and Hunter are plunged into a highly dangerous game of cat and mouse—where the predators become the prey. Action Adventure Thriller rescue JasonStatham CliveOwen RobertDeNiro","https://m.media-amazon.com/images/M/MV5BMTc4MDAxMjAzNV5BMl5BanBnXkFtZTcwNTY3ODg3NQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
417,11535,Rollerball,"['From', 'the', 'director', 'of', 'Die', 'Hard', 'comes', 'this', 'high-octane', 'thriller', 'that', 'roars', 'along', 'at', 'a', 'breakneck', 'pace', '(Los', 'Angeles', 'Times)!', 'Starring', 'Chris', 'Klein', '(American', 'Pie),', 'Jean', 'Reno', '(Ronin),', 'LL', 'Cool', 'J', ""(Charlie's"", 'Angels)', 'and', 'Rebecca', 'Romijn-Stamos', '(X-Men),', 'Rollerball', 'goes', 'full-throttle', 'with', 'excitement', 'from', 'its', 'death-defying', 'opening', 'until', 'its', 'explosive', 'end!', 'Jonathan', 'Cross', '(Klein)', 'is', 'the', 'newest', 'recruit', 'in', 'the', 'most', 'extreme', 'sport', 'of', 'all', 'time', 'where', 'his', 'fast', 'moves', 'and', 'killer', 'looks', 'make', 'him', 'an', 'instant', 'superstar.', 'But', 'Cross', 'life', 'in', 'the', 'fast', 'lane', 'collides', 'with', 'reality', 'when', 'he', 'learns', 'that', 'the', ""league's"", 'owner', '(Reno)', 'is', 'orchestrating', 'serious', 'on-court', 'accidents', 'to', 'boost', 'ratings.', 'Now', 'Cross', 'plans', 'to', 'take', 'down', 'the', 'owner', 'and', 'his', 'ruthless', 'sport', 'before', 'the', 'game', 'puts', 'an', 'end', 'to', 'him!']",9.306253,3.4,106,"['Action', 'ScienceFiction', 'Thriller']","['ChrisKlein', 'LLCoolJ', 'RebeccaRomijn']","['manager', 'arena', 'dystopia', 'wrestling', 'sport', 'roller-skating', 'motorcycleracing', 'rollerskating', 'futuresport']",2002,"From the director of Die Hard comes this high-octane thriller that roars along at a breakneck pace (Los Angeles Times)! Starring Chris Klein (American Pie), Jean Reno (Ronin), LL Cool J (Charlie's Angels) and Rebecca Romijn-Stamos (X-Men), Rollerball goes full-throttle with excitement from its death-defying opening until its explosive end! Jonathan Cross (Klein) is the newest recruit in the most extreme sport of all time where his fast moves and killer looks make him an instant superstar. But Cross life in the fast lane collides with reality when he learns that the league's owner (Reno) is orchestrating serious on-court accidents to boost ratings. Now Cross plans to take down the owner and his ruthless sport before the game puts an end to him! Action ScienceFiction Thriller manager arena dystopia wrestling sport roller-skating motorcycleracing rollerskating futuresport ChrisKlein LLCoolJ RebeccaRomijn","https://m.media-amazon.com/images/M/MV5BMjA3OTk4NDE1OV5BMl5BanBnXkFtZTcwODAyOTY2NA@@._V1_QL75_UY281_CR0,0,190,281_.jpg"
418,11258,Hard Rain,"['Get', 'swept', 'up', 'in', 'the', 'action', 'as', 'an', 'armored', 'car', 'driver', '(Christian', 'Slater)', 'tries', 'to', 'elude', 'a', 'gang', 'of', 'thieves', '(led', 'by', 'Morgan', 'Freeman)', 'while', 'a', 'flood', 'ravages', 'the', 'countryside.', 'Hard', 'Rain', 'is', '""a', 'wild,', 'thrilling,', 'chilling', 'action', 'ride""', 'filled', 'with', 'close', 'calls,', 'uncertain', 'loyalties', 'and', 'heart-stopping', 'heroics.']",10.930537,5.5,179,['Thriller'],"['MorganFreeman', 'ChristianSlater', 'RandyQuaid']","['sheriff', 'rain', 'evacuation', 'armoredcar', 'crook', 'hoodlum']",1998,"Get swept up in the action as an armored car driver (Christian Slater) tries to elude a gang of thieves (led by Morgan Freeman) while a flood ravages the countryside. Hard Rain is ""a wild, thrilling, chilling action ride"" filled with close calls, uncertain loyalties and heart-stopping heroics. Thriller sheriff rain evacuation armoredcar crook hoodlum MorganFreeman ChristianSlater RandyQuaid","https://m.media-amazon.com/images/M/MV5BNzQ2MzJjMGItMjljMC00NTc3LTlmMDMtYjJhNzZmZjBjM2VkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY281_CR0,0,190,281_.jpg"
419,12610,Osmosis Jones,"['A', 'policeman', 'white', 'blood', 'cell,', 'with', 'the', 'help', 'of', 'a', 'cold', 'pill,', 'must', 'stop', 'a', 'deadly', 'virus', 'from', 'destroying', 'the', 'human', 'they', 'live', 'in,', 'Frank.']",10.54544,5.9,228,"['Adventure', 'Animation', 'Action', 'Comedy', 'Family']","['ChrisRock', 'LaurenceFishburne', 'DavidHydePierce']","['cold', 'flu', 'lethalvirus', 'constructionworker']",2001,"A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank. Adventure Animation Action Comedy Family cold flu lethalvirus constructionworker ChrisRock LaurenceFishburne DavidHydePierce","https://m.media-amazon.com/images/M/MV5BMTk5NTg2NzM0OV5BMl5BanBnXkFtZTYwNTk5Mjg5._V1_QL75_UX190_CR0,0,190,281_.jpg"
420,5137,Sky Captain and the World of Tomorrow,"['When', 'gigantic', 'robots', 'attack', 'New', 'York', 'City,', '""Sky', 'Captain""', 'uses', 'his', 'private', 'air', 'force', 'to', 'fight', 'them', 'off.', 'His', 'ex-girlfriend,', 'reporter', 'Polly', 'Perkins,', 'has', 'been', 'investigating', 'the', 'recent', 'disappearance', 'of', 'prominent', 'scientists.', 'Suspecting', 'a', 'link', 'between', 'the', 'global', 'robot', 'attacks', 'and', 'missing', 'men,', 'Sky', 'Captain', 'and', 'Polly', 'decide', 'to', 'work', 'together.', 'They', 'fly', 'to', 'the', 'Himalayas', 'in', 'pursuit', 'of', 'the', 'mysterious', 'Dr.', 'Totenkopf,', 'the', 'mastermind', 'behind', 'the', 'robots.']",24.664776,5.7,439,"['Mystery', 'Action', 'Thriller', 'ScienceFiction', 'Adventure']","['JudeLaw', 'GwynethPaltrow', 'GiovanniRibisi']","['londonengland', 'himalaya', 'journalist', 'killerrobot', 'computerwar', 'robot']",2004,"When gigantic robots attack New York City, ""Sky Captain"" uses his private air force to fight them off. His ex-girlfriend, reporter Polly Perkins, has been investigating the recent disappearance of prominent scientists. Suspecting a link between the global robot attacks and missing men, Sky Captain and Polly decide to work together. They fly to the Himalayas in pursuit of the mysterious Dr. Totenkopf, the mastermind behind the robots. Mystery Action Thriller ScienceFiction Adventure londonengland himalaya journalist killerrobot computerwar robot JudeLaw GwynethPaltrow GiovanniRibisi","https://m.media-amazon.com/images/M/MV5BMTM0NDQzMDA1NF5BMl5BanBnXkFtZTcwNTU3ODAzMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg"
421,3093,Basic Instinct 2,"['Novelist', 'Catherine', 'Tramell', 'is', 'once', 'again', 'in', 'trouble', 'with', 'the', 'law,', 'and', 'Scotland', 'Yard', 'appoints', 'psychiatrist', 'Dr.', 'Michael', 'Glass', 'to', 'evaluate', 'her.', 'Though,', 'like', 'Detective', 'Nick', 'Curran', 'before', 'him,', 'Glass', 'is', 'entranced', 'by', 'Tramell', 'and', 'lured', 'into', 'a', 'seductive', 'game.']",13.483387,4.6,180,"['Crime', 'Mystery', 'Thriller']","['SharonStone', 'DavidMorrissey', 'CharlotteRampling']","['malenudity', 'sex', 'legs', 'soholondon', 'playinggod', 'jacuzzi']",2006,"Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game. Crime Mystery Thriller malenudity sex legs soholondon playinggod jacuzzi SharonStone DavidMorrissey CharlotteRampling","https://m.media-amazon.com/images/M/MV5BMTkzNzM3ODY3Nl5BMl5BanBnXkFtZTcwNzMyNDcyNA@@._V1_QL75_UX190_CR0,3,190,281_.jpg"
422,107846,Escape Plan,"['Ray', 'Breslin', 'is', 'the', ""world's"", 'foremost', 'authority', 'on', 'structural', 'security.', 'After', 'analyzing', 'every', 'high', 'security', 'prison', 'and', 'learning', 'a', 'vast', 'array', 'of', 'survival', 'skills', 'so', 'he', 'can', 'design', 'escape-proof', 'prisons,', 'his', 'skills', 'are', 'put', 'to', 'the', 'test.', ""He's"", 'framed', 'and', 'incarcerated', 'in', 'a', 'master', 'prison', 'he', 'designed', 'himself.', 'He', 'needs', 'to', 'escape', 'and', 'find', 'the', 'person', 'who', 'put', 'him', 'behind', 'bars.']",44.478043,6.7,1659,"['Action', 'Thriller']","['SylvesterStallone', 'ArnoldSchwarzenegger', 'JimCaviezel']","['prison', 'muslim', 'ship', 'mystery', 'sciencefiction', 'escape', 'crime', 'prisonescape', 'ciaagent']",2013,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars. Action Thriller prison muslim ship mystery sciencefiction escape crime prisonescape ciaagent SylvesterStallone ArnoldSchwarzenegger JimCaviezel","https://m.media-amazon.com/images/M/MV5BMzllMmUxN2UtNmM3YS00NGU1LThhYjUtYmY3YTc0OTVlMzJiXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
423,20352,Despicable Me,"['Villainous', 'Gru', 'lives', 'up', 'to', 'his', 'reputation', 'as', 'a', 'despicable,', 'deplorable', 'and', 'downright', 'unlikable', 'guy', 'when', 'he', 'hatches', 'a', 'plan', 'to', 'steal', 'the', 'moon', 'from', 'the', 'sky.', 'But', 'he', 'has', 'a', 'tough', 'time', 'staying', 'on', 'task', 'after', 'three', 'orphans', 'land', 'in', 'his', 'care.']",113.858273,7.1,6478,"['Animation', 'Family']","['SteveCarell', 'JasonSegel', 'RussellBrand']","['adoptivefather', 'orphanage', ""life'sdream"", 'rivalry', 'stealing', 'ballet', 'littlegirl', 'orphan', 'fatherdaughterrelationship', 'tomboy', 'mothersonrelationship', 'intelligent', 'kids', 'evildoctor', 'duringcreditsstinger', 'minions', 'supervillain', '3d', 'despicable', 'cattivissimo']",2010,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care. Animation Family adoptivefather orphanage life'sdream rivalry stealing ballet littlegirl orphan fatherdaughterrelationship tomboy mothersonrelationship intelligent kids evildoctor duringcreditsstinger minions supervillain 3d despicable cattivissimo SteveCarell JasonSegel RussellBrand","https://m.media-amazon.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
424,11517,Money Train,"['A', 'vengeful', 'New', 'York', 'transit', 'cop', 'decides', 'to', 'steal', 'a', 'trainload', 'of', 'subway', 'fares;', 'his', 'foster', 'brother,', 'a', 'fellow', 'cop,', 'tries', 'to', 'protect', 'him.']",10.004564,5.4,222,"['Action', 'Comedy', 'Crime']","['WesleySnipes', 'WoodyHarrelson', 'JenniferLopez']","['brotherbrotherrelationship', 'subway', 'newyorkcity', 'newyorksubway', 'trainrobbery']",1995,"A vengeful New York transit cop decides to steal a trainload of subway fares; his foster brother, a fellow cop, tries to protect him. Action Comedy Crime brotherbrotherrelationship subway newyorkcity newyorksubway trainrobbery WesleySnipes WoodyHarrelson JenniferLopez","https://m.media-amazon.com/images/M/MV5BNjc3YjQwNGEtODI4Ny00MzgyLWEyMWYtNzMyMjk0MmI4YjY1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg"
425,26428,Agora,"['A', 'historical', 'drama', 'set', 'in', 'Roman', 'Egypt,', 'concerning', 'philosopher', 'Hypatia', 'of', 'Alexandria', 'and', 'her', 'relationship', 'with', 'her', 'slave', 'Davus,', 'who', 'is', 'torn', 'between', 'his', 'love', 'for', 'her', 'and', 'the', 'possibility', 'of', 'gaining', 'his', 'freedom', 'by', 'joining', 'the', 'rising', 'tide', 'of', 'Christianity.']",18.888806,6.9,395,"['Adventure', 'Drama', 'History']","['RachelWeisz', 'MaxMinghella', 'OscarIsaac']","['christianity', 'philosophy', 'egypt', 'newlove', 'war', 'cult', 'historicalfigure', 'history', 'swordfight', 'ancientworld', 'destiny', 'fallinlove', 'hypatia', 'misogyny', 'persecution', 'libraryofalexandria', 'politicalunrest', 'impossiblelove', 'falsehistory', 'powerrelations', 'unfulfillment', 'masterandservant', 'loveandromance', 'unfulfilledlove']",2009,"A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity. Adventure Drama History christianity philosophy egypt newlove war cult historicalfigure history swordfight ancientworld destiny fallinlove hypatia misogyny persecution libraryofalexandria politicalunrest impossiblelove falsehistory powerrelations unfulfillment masterandservant loveandromance unfulfilledlove RachelWeisz MaxMinghella OscarIsaac","https://m.media-amazon.com/images/M/MV5BOThmZGM4OWQtZTk5Zi00YmFlLTg5MWQtNzNlNDc0OTdjNjdmXkEyXkFqcGdeQXVyMTAwMzUyMzUy._V1_QL75_UY281_CR9,0,190,281_.jpg"
426,9824,Mystery Men,"['When', 'Captain', 'Amazing', '(Kinnear)', 'is', 'kidnapped', 'by', 'Casanova', 'Frankenstein', '(Rush)', 'a', 'group', 'of', 'superheroes', 'combine', 'together', 'to', 'create', 'a', 'plan.', 'But', 'these', ""aren't"", 'normal', 'superheroes.', 'Now,', 'the', 'group', 'who', 'include', 'such', 'heroes', 'as', 'Mr.', 'Furious', '(Stiller),', 'The', 'Shoveller', '(Macy)', 'and', 'The', 'Blue', 'Raja', '(Azaria)', 'must', 'put', 'all', 'the', 'powers', 'together', 'to', 'save', 'everyone', 'they', 'know', 'and', 'love.']",12.948627,5.7,250,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'ScienceFiction']","['BenStiller', 'GeoffreyRush', 'ClaireForlani']","['bowling', 'hostage', 'sphinx', 'training', 'insaneasylum', 'tools', 'frankenstein', 'casanova', 'superhero', 'basedoncomicbook', 'independentfilm', 'comedy', 'spoof', 'skull', 'shovel', 'disco', 'superherospoof', 'invisibleman', 'darkhorsecomics', 'invisibility', 'rajah', 'bowlingball', 'spleen', 'evilgenius']",1999,"When Captain Amazing (Kinnear) is kidnapped by Casanova Frankenstein (Rush) a group of superheroes combine together to create a plan. But these aren't normal superheroes. Now, the group who include such heroes as Mr. Furious (Stiller), The Shoveller (Macy) and The Blue Raja (Azaria) must put all the powers together to save everyone they know and love. Adventure Fantasy Action Comedy ScienceFiction bowling hostage sphinx training insaneasylum tools frankenstein casanova superhero basedoncomicbook independentfilm comedy spoof skull shovel disco superherospoof invisibleman darkhorsecomics invisibility rajah bowlingball spleen evilgenius BenStiller GeoffreyRush ClaireForlani","https://m.media-amazon.com/images/M/MV5BYjZhZmY4NDctNWU5Mi00MGI0LTkzMGUtMjRiZWM2MTdiNjBkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg"
